no,kode_skpd,nama_skpd,komisi,kode_kegiatan,nama_kegiatan,pagu,tambah,kurang,hasil_pembahasan,hasil_pemprov_version,delta = hasil_pembahasan - hasil_pemprov_version,flag,kegiatan_versi_pemprov_yang_namanya_mirip,% kemiripan,hasil_pemprov_version_yang_mirip,delta = hasil_pemprov_version_yang_mirip - hasil_pemprov_version
4712,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.05.008.003,Pelimpahan Kewenangan,"2,353,472,351",0,"235,347,235","2,118,125,116","2,352,253,500","-234,128,384",Perfect match,,,,
4713,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.05.008.001,Pembinaan dan Pengembangan Prestasi Peserta Didik,"2,530,000,000",0,"253,000,000","2,277,000,000","2,431,820,485","-154,820,485",Perfect match,,,,
4714,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.05.008.002,Pembinaan Kompetensi Guru,"6,168,400,000",0,"616,840,000","5,551,560,000","6,159,926,274","-608,366,274",Perfect match,,,,
4715,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.14.008.001,Pembinaan Rohani dan Pembinaan Pegawai Puslatdikjur Jakarta Timur,"210,300,000",0,0,"210,300,000","151,460,000","58,840,000",Perfect match,,,,
4716,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.06.008.002,Pemeliharaan Gedung dan Peralatan Kantor Puslatdikjur Jakarta Timur,"140,000,000",0,0,"140,000,000","139,983,015","16,985",Perfect match,,,,
4717,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4152542372881356,"274,527,431","1,336,972,569"
4718,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4719,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4720,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4721,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan mobil pemadam multi fungsi dan kelengkapannya,0.4722222222222222,"46,002,405,700","-44,543,405,700"
4722,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMA,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan mobil pemadam multi fungsi dan kelengkapannya,0.4794520547945205,"46,002,405,700","-44,543,405,700"
4723,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMK,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,peningkatan wawasan sdm peningkatan kompetensi sdm ppkp,0.4657534246575342,"294,000,000","1,165,000,000"
4724,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMP,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,peningkatan wawasan sdm peningkatan kompetensi sdm ppkp,0.4657534246575342,"294,000,000","1,165,000,000"
4725,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.06.008.003,"Pengadaan Mesin CNC, Laboratorium/Bengkel Praktik Mobile, Interior dan Peralatan TUK Mobile","4,000,000,000",0,"400,000,000","3,600,000,000","3,999,854,900","-399,854,900",Perfect match,,,,
4726,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.07.008.001,Pengendalian administrasi Puslatdikjur Jakarta Timur,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan administrasi kepegawaian jakarta timur,0.6666666666666666,"210,590,250","-210,590,250"
4727,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.01.008.003,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,0,0,0,0,Too many variants,,Matched by nama kegiatan,,,,
4728,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.08.008.002,Penyediaan Jasa TALI dan IPAL (12 Bulan),"201,600,000",0,0,"201,600,000","201,454,000","146,000",Perfect match,,,,
4729,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.08.008.001,Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Timur,"2,045,500,000",0,0,"2,045,500,000","2,044,879,602","620,398",Perfect match,,,,
4730,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,1.01.06.008.001,"Perawatan dan Perbaikan Peralatan Praktik Laboratorium (Audio Vidio, Multimedia, Akuntansi, Administrasi Perkantoran, Bengkel Listrik, Laboratorium Tehnik Pendingin Bengkel Mesin, Bengkel Ototronik Otomotif, Laboratorium CNC, Bengkel Tehnik Kendaraan Ringan dan Sepeda Motor","500,000,000",0,"50,000,000","450,000,000","499,708,102","-49,708,102",Perfect match,,,,
4731,1.01.008,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKTIM,E,,Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP,0,"1,370,000,000",0,"1,370,000,000",,"1,370,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan sarana dan prasarana kebersihan masyarakat kelurahan kampung dukuh,0.4731182795698925,"134,141,634","1,235,858,366"
4732,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.07.007.002,Koordinasi Kegiatan Puslatdikjur Jakarta Utara,"100,000,000",0,0,"100,000,000","94,260,000","5,740,000",Perfect match,,,,
4733,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.05.007.004,Pelimpahan Kewenangan,"2,353,472,351",0,"235,347,235","2,118,125,116","2,325,388,200","-207,263,084",Perfect match,,,,
4734,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.05.007.001,Pembinaan dan Pengembangan Prestasi Peserta Didik,"1,680,000,000",0,"168,000,000","1,512,000,000","1,678,989,024","-166,989,024",Perfect match,,,,
4735,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.05.007.005,Pembinaan Kelembagaan Penunjang Mutu Pendidikan,"600,000,000",0,"60,000,000","540,000,000","598,685,100","-58,685,100",Perfect match,,,,
4736,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.05.007.002,Pembinaan Kompetensi Guru,"4,338,684,000",0,"433,868,400","3,904,815,600","4,319,218,880","-414,403,280",Perfect match,,,,
4737,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.017,Pemeliharaan  Saluran air Kantor,"50,000,000",0,0,"50,000,000","47,533,171","2,466,829",Matched by kode kegiatan,,,,
4738,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.013,Pemeliharaan instalasi Listrik Kantor,"198,000,000",0,0,"198,000,000","194,953,278","3,046,722",Perfect match,,,,
4739,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.012,Pemeliharaan peralatan  Teknik Bangunan,"30,000,000",0,0,"30,000,000","28,000,000","2,000,000",Matched by kode kegiatan,,,,
4740,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.011,Pemeliharaan peralatan teknik  Listrik,"30,000,000",0,0,"30,000,000","29,122,276","877,724",Matched by kode kegiatan,,,,
4741,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.008,Pemeliharaan peralatan Teknik Las,"40,000,000",0,0,"40,000,000","39,275,540","724,460",Perfect match,,,,
4742,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.009,Pemeliharaan peralatan teknik Mesin,"30,000,000",0,0,"30,000,000","28,764,000","1,236,000",Perfect match,,,,
4743,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.007,Pemeliharaan peralatan teknik otomotif,"30,000,000",0,0,"30,000,000","29,710,820","289,180",Perfect match,,,,
4744,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.010,Pemeliharaan peralatan Teknologi Informasi,"30,000,000",0,0,"30,000,000","29,939,500","60,500",Perfect match,,,,
4745,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.016,Pemeliharaan Taman,"50,000,000",0,0,"50,000,000","49,843,052","156,948",Perfect match,,,,
4746,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.005,Pemeliharaan WC Kantor,"20,000,000",0,0,"20,000,000","16,870,910","3,129,090",Perfect match,,,,
4747,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.014,Pemeliharaan Website,"25,000,000",0,0,"25,000,000","24,090,000","910,000",Perfect match,,,,
4748,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SD,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4152542372881356,"274,527,431","1,336,972,569"
4749,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMA,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4750,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMK,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4751,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Alat Percepatan Peningkatan Mutu Pembelajaran E Smart Teacher Education untuk Peningkatan Kompetensi Guru SMP,0,"1,611,500,000",0,"1,611,500,000",,"1,611,500,000",Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan peningkatan pelayanan kapasitas kelurahan utan panjang- jakpus,0.4117647058823529,"274,527,431","1,336,972,569"
4752,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SD,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan mobil pemadam multi fungsi dan kelengkapannya,0.4722222222222222,"46,002,405,700","-44,543,405,700"
4753,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMA,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan mobil pemadam multi fungsi dan kelengkapannya,0.4794520547945205,"46,002,405,700","-44,543,405,700"
4754,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Laboratorium Multi Fungsi untuk Peningkatan Kompetensi Guru SMP,0,"1,459,000,000",0,"1,459,000,000",,"1,459,000,000",Not found in Pemprov version based on kode & nama kegiatan,peningkatan wawasan sdm peningkatan kompetensi sdm ppkp,0.4657534246575342,"294,000,000","1,165,000,000"
4755,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.015,Pengadaan Sarana Penunjang Pendidikan,"327,000,000",0,0,"327,000,000","322,511,200","4,488,800",Perfect match,,,,
4756,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.14.007.001,Pengembangan Wawasan dan Pembinaan Pegawai,"210,300,000",0,0,"210,300,000","209,115,000","1,185,000",Perfect match,,,,
4757,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.07.007.001,Pengendalian Administrasi Puslatdikjur Jakarta Utara,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penyelenggaraan administrasi kepegawaian jakarta utara,0.6666666666666666,"229,980,550","-229,980,550"
4758,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.10.007.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,0,0,0,0,Too many variants,,Matched by nama kegiatan,,,,
4759,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.08.007.002,Penyediaan Jasa TALI dan IPAL (12 Bulan),0,0,0,0,"361,263,408","-361,263,408",Perfect match,,,,
4760,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.08.007.001,Penyelenggaraan Operasional Kantor Pusat Pelatihan Pendidikan Kejuruan (Puslatdikjur) Jakarta Utara,"652,000,000",0,0,"652,000,000","651,760,000","240,000",Perfect match,,,,
4761,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.003,rehab atap plafon ruang praktik,"300,000,000",0,0,"300,000,000","299,905,119","94,881",Perfect match,,,,
4762,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.001,Rehab aula Serbaguna Puslatdikjur Jakarta Utara,"1,000,000,000",0,"50,000,000","950,000,000","999,584,349","-49,584,349",Perfect match,,,,
4763,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,1.01.06.007.002,Rehab selasar beton ruang teknik mesin,"185,000,000",0,0,"185,000,000","184,996,393","3,607",Perfect match,,,,
4764,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Alat Dual Program Bahasa Inggris dan Mandarin untuk Peningkatan Kompetensi Guru SMP,0,"1,370,000,000",0,"1,370,000,000",,"1,370,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan sarana dan prasarana kebersihan masyarakat kelurahan kampung dukuh,0.4731182795698925,"134,141,634","1,235,858,366"
4765,1.01.007,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKUT & Kep.Seribu,E,,Pengadaan Peralatan Kejuruan Mesin Las Berbasis Kompetensi,0,"5,000,000,000",0,"5,000,000,000",,"5,000,000,000",Not found in Pemprov version based on kode & nama kegiatan,pengadaan peralatan bengkel kapal pesisir pantai,0.5344827586206896,"199,890,818","4,800,109,182"
4766,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.001,Pembangunan Ruang Auditorium,"750,000,000",0,"37,500,000","712,500,000","742,236,677","-29,736,677",Perfect match,,,,
4767,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.05.002.001,Pembinaan Kompetensi Guru,"3,900,258,000",0,"390,025,800","3,510,232,200","3,900,248,900","-390,016,700",Perfect match,,,,
4768,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.003,Pembuatan canopy parkir kantor,"100,000,000",0,0,"100,000,000","99,379,004","620,996",Perfect match,,,,
4769,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.005,Pengadaan Komputer,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,pengadaan printer,0.7222222222222222,"18,348,000","-18,348,000"
4770,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.007,Pengadaan Meubelair Pelatihan,"190,000,000",0,0,"190,000,000","189,805,000","195,000",Perfect match,,,,
4771,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.008,Pengadaan peralatan dan perlengkapan ruang auditorium (BARU),"500,000,000",0,"50,000,000","450,000,000","491,184,650","-41,184,650",Perfect match,,,,
4772,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.08.002.003,Pengadaan Printer,"20,000,000",0,0,"20,000,000","18,348,000","1,652,000",Perfect match,,,,
4773,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.05.002.002,Pengembangan Wawasan dan Pembinaan Pegawai,"2,432,115,860",0,"243,211,586","2,188,904,274","2,432,105,950","-243,201,676",Perfect match,,,,
4774,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.07.002.001,Pengendalian Administrasi Kantor,"750,000,000",0,0,"750,000,000","692,007,314","57,992,686",Perfect match,,,,
4775,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.009,Peningkatan sarana pelatihan,"200,000,000",0,0,"200,000,000","191,568,000","8,432,000",Perfect match,,,,
4776,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.10.002.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,0,0,0,0,Too many variants,,Matched by nama kegiatan,,,,
4777,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.002,Penyediaan dan pemeliharaan Taman Kantor,"100,000,000",0,0,"100,000,000","65,136,800","34,863,200",Perfect match,,,,
4778,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.08.002.002,Penyediaan Jasa TALI dan IPAL (12 Bulan),"330,000,000",0,0,"330,000,000","283,877,352","46,122,648",Perfect match,,,,
4779,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.06.002.004,Penyediaan Perangkat Lab Bahasa,0,0,0,0,,0,Not found in Pemprov version based on kode & nama kegiatan,penyediaan operasional kantor museum bahari,0.5813953488372093,"3,999,986,857","-3,999,986,857"
4780,1.01.002,Pusat Pengembangan Manajemen Sekolah,E,1.01.08.002.001,Penyelenggaraan Operasional Kantor Pusat Pelatihan Guru dan Tenaga Kependidikan (PPGTK),"1,904,126,140",0,0,"1,904,126,140","1,450,411,005","453,715,135",Perfect match,,,,
4781,1.01.026,"Pusat Perencanaan, Pengendalian Pendanaan Pendidikan Personal dan Operasional",E,1.01.02.026.001,"Pengelolaan Dana Kartu Jakarta Pintar (KJP), Bantuan Operasional Pendidikan (BOP) dan Belanja Operasional Sekolah (BOS)","6,000,000,000",0,"600,000,000","5,400,000,000","6,000,000,000","-600,000,000",Perfect match,,,,
4782,1.01.029,Sekolah Menengah Atas Negeri Unggulan Mohammad Husni Thamrin,E,1.01.05.029.001,Biaya Operasional SMA Negeri Mohammad Husni Thamrin Jakarta,"4,000,000,000",0,0,"4,000,000,000","11,998,425,748","-7,998,425,748",Perfect match,,,,
4783,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.05.020.002,Pelayanan Pendidikan Masyarakat Kepulauan Seribu,"2,033,766,178",0,"203,376,618","1,830,389,560","2,024,386,634","-193,997,074",Perfect match,,,,
4784,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.05.020.001,"Pembinaan, Pengawasan dan Pengendalian Pendidikan Kepulauan Seribu","3,361,368,447",0,"336,136,845","3,025,231,602","3,361,364,820","-336,133,218",Perfect match,,,,
4785,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.06.020.003,Pengerasan Halaman SD dan SMP di Kepulauan Seribu,0,0,0,0,"999,080,624","-999,080,624",Matched by nama kegiatan,,,,
4786,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.10.020.001,Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor,"525,000,000",0,0,"525,000,000","524,966,500","33,500",Perfect match,,,,
4787,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.02.020.001,Penyediaan Biaya Operasional (BOP) SDN/MIN,"3,039,000,000",0,0,"3,039,000,000","3,038,016,000","984,000",Perfect match,,,,
4788,1.01.020,Sudin Pendidikan - Kep. Seribu,E,1.01.02.020.003,Penyediaan Biaya Operasional (BOP) SMAN,"2,778,000,000",0,0,"2,778,000,000","2,776,704,000","1,296,000",Perfect match,,,,
